CreditScore,Gender,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Geography_Spain,Geography,Balance_Is_Zero,Balance_Salary_Ratio,IsActive_x_NumProducts,Tenure_Per_Age,Age_Squared,Germany_x_Balance
793,1,1,0,18633.4,1,0,Germany,0,6.920863027518997,0,0.03636363636363636,2916,128966.13
727,1,1,1,71830.1,1,0,Germany,0,2.124164324366465,0,0.08333333333333333,3481,152581.06
632,0,2,1,19525.65,0,1,Spain,1,0.0,0,0.030303030303030304,1024,0.0
474,0,2,1,110953.33,0,0,Germany,0,1.2860117311329806,2,0.13157894736842105,1369,142688.57
850,0,2,1,4466.21,0,0,Germany,0,29.12098602931136,2,0.03125,961,130089.56
584,1,1,1,105818.51,0,0,France,1,0.0,1,0.24324324324324326,1296,0.0
713,0,1,0,149558.83,1,0,France,0,0.7829242651586326,0,0.030303030303030304,1024,0.0
742,1,2,1,4070.28,0,1,Spain,1,0.0,0,0.32,576,0.0
607,0,3,1,132741.13,1,0,France,1,0.0,0,0.25,1521,0.0
761,0,2,1,61251.25,0,1,Spain,1,0.0,0,0.05714285714285714,1156,0.0
600,1,1,1,91347.76,0,0,France,0,0.9876313591996213,0,0.14,2401,0.0
650,1,1,1,171045.31,1,1,Spain,0,1.1373098899356555,0,0.09302325581395349,1764,0.0
850,1,1,0,155850.4,1,0,Germany,0,1.0891389490245196,0,0.017543859649122806,3136,169743.83
501,0,1,1,27380.99,0,0,France,1,0.0,0,0.14285714285714285,1156,0.0
418,1,1,1,154208.96,0,0,France,0,1.0114384310844773,0,0.22857142857142856,1156,0.0
797,1,1,1,93624.55,0,1,Spain,0,1.3812622729586101,1,0.06666666666666667,3481,0.0
788,0,2,1,64746.07,0,0,Germany,0,2.1414172100760696,0,0.13953488372093023,1764,138650.49
699,1,2,1,82815.93,0,1,Spain,0,1.6480671283033554,0,0.045454545454545456,1849,0.0
616,1,2,1,27308.58,0,0,France,1,0.0,2,0.3157894736842105,324,0.0
651,0,1,1,104876.8,0,0,France,0,0.3682113850595645,1,0.09523809523809523,1681,0.0
654,0,2,1,151316.37,0,0,France,1,0.0,0,0.2413793103448276,784,0.0
676,0,1,1,91817.38,1,0,France,0,0.9029688827008274,0,0.22857142857142856,1156,0.0
708,0,1,0,125311.17,1,0,Germany,0,1.1583184618062237,1,0.14545454545454545,2916,145151.4
499,0,1,1,14868.94,1,1,Spain,0,9.89834794222438,1,0.0,1764,0.0
689,1,2,1,196112.45,0,0,France,1,0.0,0,0.1,1521,0.0
850,1,2,0,24093.4,1,1,Spain,0,4.490081097682449,0,0.12727272727272726,2916,0.0
502,1,2,1,66263.87,0,0,France,1,0.0,2,0.12903225806451613,900,0.0
643,1,2,0,100304.13,0,0,France,1,0.0,2,0.2,1156,0.0
762,1,2,1,167909.52,0,0,France,1,0.0,0,0.06896551724137931,784,0.0
719,1,1,1,16246.59,0,0,France,0,6.519003741477968,1,0.1,2401,0.0
789,1,2,1,103603.65,0,0,France,1,0.0,0,0.21428571428571427,729,0.0
553,1,2,1,7680.23,0,1,Spain,1,0.0,0,0.16279069767441862,1764,0.0
448,1,2,0,95215.73,0,1,Spain,1,0.0,0,0.07692307692307693,625,0.0
632,1,2,0,148172.94,0,0,Germany,0,0.40474229139078033,2,0.13953488372093023,1764,59972.26
669,1,2,1,124382.9,0,1,Spain,0,1.264059174861055,0,0.2692307692307692,625,0.0
654,1,2,1,159311.46,0,1,Spain,1,0.0,0,0.14285714285714285,1156,0.0
726,0,2,0,6787.48,0,0,France,1,0.0,0,0.10256410256410256,1444,0.0
596,1,2,0,197297.77,1,0,France,0,1.0665706633650074,2,0.18181818181818182,441,0.0
733,0,1,1,21556.95,0,0,Germany,0,4.752432861195058,0,0.03225806451612903,900,102452.71
529,0,2,1,56518.0,0,1,Spain,1,0.0,0,0.1388888888888889,1225,0.0
493,0,2,1,158840.99,0,0,France,0,0.9001867831043919,0,0.21052631578947367,1369,0.0
615,0,2,1,126396.01,0,1,Spain,0,1.1339711279562705,2,0.23333333333333334,841,0.0
600,0,1,0,148087.88,1,0,France,1,0.0,1,0.12,2401,0.0
666,1,2,1,33701.5,0,0,France,0,3.5654743713374377,0,0.10810810810810811,1296,0.0
644,1,1,0,84622.37,0,1,Spain,1,0.0,1,0.10909090909090909,2916,0.0
692,0,1,1,185580.89,1,0,France,1,0.0,0,0.10810810810810811,1296,0.0
707,1,1,1,62768.8,0,0,France,0,1.0605923549222716,1,0.08108108108108109,5329,0.0
603,1,2,1,38829.11,0,0,France,0,2.648291750911857,2,0.0975609756097561,1600,0.0
671,0,1,1,110748.88,0,0,France,0,1.4876545238694614,0,0.14285714285714285,1156,0.0
568,0,1,1,54083.8,1,1,Spain,0,2.840180790166553,1,0.2702702702702703,1296,0.0
598,0,3,0,88658.73,0,1,Spain,1,0.0,3,0.2222222222222222,1225,0.0
606,1,2,1,177938.52,0,1,Spain,1,0.0,0,0.23255813953488372,1764,0.0
850,0,1,1,174235.06,0,0,Germany,0,0.9700967182109145,0,0.08108108108108109,1296,169025.83
644,0,2,1,82696.84,0,1,Spain,0,1.8556194454413804,2,0.14814814814814814,676,0.0
655,1,2,1,142415.97,0,0,France,1,0.0,2,0.10526315789473684,1369,0.0
850,1,2,1,62811.03,0,0,France,0,2.451328033817726,0,0.3225806451612903,900,0.0
683,1,2,0,25339.29,0,1,Spain,0,4.522819194255472,2,0.2571428571428571,1156,0.0
663,1,2,0,176487.05,0,0,Germany,0,0.8137991779046796,2,0.18421052631578946,1369,143625.83
682,0,1,1,49833.5,1,0,Germany,0,2.338144859484895,1,0.02564102564102564,1444,116520.28
639,1,2,1,55829.25,0,0,France,0,1.449501300818105,2,0.07692307692307693,5929,0.0
704,1,1,1,155823.2,0,0,France,0,1.0691200724919492,1,0.25,529,0.0
691,0,1,1,60622.61,0,0,France,0,1.9046371537425764,1,0.0,1600,0.0
599,1,2,1,174196.68,0,0,France,1,0.0,2,0.22857142857142856,1156,0.0
573,0,1,1,56905.38,0,0,France,1,0.0,1,0.02702702702702703,1296,0.0
589,0,1,1,101178.85,0,0,Germany,0,0.91538601806585,1,0.16666666666666666,1681,92618.62
620,0,1,1,73857.94,1,0,Germany,0,1.9202263124816035,1,0.3076923076923077,625,141825.88
647,1,2,1,102325.19,0,1,Spain,0,1.4619328639129434,0,0.20689655172413793,784,0.0
737,0,2,0,55356.39,1,1,Spain,0,2.3493098211458308,0,0.175,1521,0.0
634,0,2,1,131284.93,0,0,France,1,0.0,2,0.16666666666666666,1681,0.0
660,1,2,0,88080.43,0,0,France,1,0.0,0,0.10256410256410256,1444,0.0
666,0,1,0,93266.01,0,0,Germany,0,1.6990869547549559,1,0.05263157894736842,1369,158468.76
696,1,1,0,75562.47,0,0,France,0,2.142434565273405,0,0.17777777777777778,1936,0.0
836,0,1,1,153747.73,0,0,France,0,0.8694821739340546,1,0.3,841,0.0
667,0,2,1,163830.64,0,1,Spain,1,0.0,0,0.14285714285714285,1156,0.0
596,1,1,1,103456.47,0,1,Spain,0,1.810352215262948,0,0.14285714285714285,400,0.0
430,1,1,1,95655.16,0,0,France,1,0.0,0,0.15625,961,0.0
596,1,2,1,138350.74,0,1,Spain,1,0.0,2,0.08823529411764706,4489,0.0
599,1,1,0,31190.42,0,0,France,0,3.8377932136465738,0,0.2413793103448276,784,0.0
519,0,1,0,167553.06,0,0,France,1,0.0,1,0.34782608695652173,484,0.0
721,0,1,0,59604.45,1,0,Germany,0,2.3240022514719714,0,0.15217391304347827,2025,138523.2
603,0,2,1,162223.67,1,1,Spain,0,0.5595866522644182,0,0.08771929824561403,3136,0.0
572,1,1,1,196549.85,1,0,Germany,0,0.5054845603567728,0,0.08333333333333333,2209,99353.42
453,0,1,1,120373.84,1,0,Germany,0,0.9264767454727251,1,0.024390243902439025,1600,111524.49
668,0,1,1,92149.64,0,0,France,0,1.3960366417422603,0,0.18421052631578946,1369,0.0
762,1,1,0,178361.48,1,0,Germany,0,0.658538219473064,1,0.027777777777777776,1225,117458.51
633,0,2,0,170998.83,0,0,France,0,0.7554928563379274,0,0.225,1521,0.0
647,1,2,1,77216.48,0,1,Spain,0,1.570372278401212,0,0.20588235294117646,1089,0.0
796,1,1,0,121164.6,1,1,Spain,0,0.7777053057963647,0,0.10526315789473684,3136,0.0
733,1,2,1,141841.31,0,0,France,1,0.0,2,0.025,1521,0.0
556,1,1,1,104000.06,0,0,France,0,1.5745710668718185,1,0.22857142857142856,1156,0.0
489,1,2,1,191419.32,0,1,Spain,1,0.0,2,0.06779661016949153,3364,0.0
639,1,2,1,28188.96,0,0,France,1,0.0,0,0.17391304347826086,484,0.0
715,1,1,1,60407.93,0,0,France,0,2.3341825455276233,1,0.05555555555555555,1225,0.0
807,0,2,1,130489.37,0,0,Germany,0,0.8073859396674252,2,0.20930232558139536,1764,105356.09
714,1,2,1,193040.32,0,1,Spain,1,0.0,0,0.14285714285714285,1156,0.0
626,0,1,1,109742.8,0,0,Germany,0,0.7827134653620523,0,0.25,529,85897.95
697,1,2,1,74760.32,0,0,France,1,0.0,2,0.1891891891891892,1296,0.0
850,0,1,0,61936.1,0,0,Germany,0,2.658707947256168,1,0.125,961,164672.66
737,0,2,1,78650.95,0,0,Germany,0,1.2608672766536622,2,0.043478260869565216,2025,99169.67
812,1,2,0,168023.6,0,0,France,1,0.0,0,0.2,841,0.0
583,1,2,0,5571.59,0,0,France,1,0.0,2,0.21621621621621623,1296,0.0
730,0,1,1,118591.67,0,0,Germany,0,1.046042980565325,0,0.13157894736842105,1369,124053.03
677,1,2,1,7824.31,0,0,France,1,0.0,0,0.10810810810810811,1296,0.0
748,0,2,0,38153.19,0,0,Germany,0,2.7126533154025805,0,0.07317073170731707,1600,103499.09
753,0,1,1,180829.99,0,0,Germany,0,0.8392737881930525,1,0.23076923076923078,1444,151766.71
634,0,1,1,143960.72,0,1,Spain,1,0.0,1,0.02702702702702703,1296,0.0
622,1,1,1,8788.35,0,0,France,0,11.546583080660117,1,0.23333333333333334,841,0.0
699,1,2,1,103557.85,0,0,Germany,0,1.1935393257070737,0,0.05405405405405406,1296,123601.56
570,1,1,1,147168.28,1,0,Germany,0,0.8643215486275396,0,0.02564102564102564,1444,127201.58
552,1,1,1,58844.84,1,0,Germany,0,2.4634322494164413,0,0.08823529411764706,1089,144962.74
619,0,1,0,18094.96,1,0,France,1,0.0,0,0.08163265306122448,2304,0.0
714,1,1,0,162515.17,0,1,Spain,0,0.750800304978883,0,0.23529411764705882,1089,0.0
503,1,2,1,157921.25,0,1,Spain,0,0.6348876108338123,2,0.2727272727272727,1024,0.0
685,0,1,0,68701.73,0,1,Spain,0,1.7073938692101465,0,0.13636363636363635,1849,0.0
606,0,2,1,186778.89,0,0,France,0,0.7280449196109923,0,0.0,1225,0.0
678,1,2,1,66561.6,0,0,France,1,0.0,0,0.07692307692307693,1444,0.0
724,1,2,0,64831.36,0,0,Germany,0,2.483289826253433,2,0.0625,961,160997.54
779,0,1,1,6589.16,1,0,Germany,0,19.482020163395124,1,0.05263157894736842,1369,128389.63
638,1,2,1,165370.66,0,1,Spain,1,0.0,0,0.027777777777777776,1225,0.0
610,0,3,1,184758.17,1,1,Spain,0,0.7066199204077394,0,0.09803921568627451,2500,0.0
646,0,1,1,13911.27,1,0,Germany,0,6.484347989221026,0,0.10344827586206896,3249,90212.0
628,0,1,1,34857.46,0,0,France,0,2.06538929143743,1,0.3,841,0.0
528,0,2,1,156192.43,0,0,France,0,0.5481386765115537,0,0.12121212121212122,1024,0.0
432,0,2,0,53874.67,0,0,France,0,1.1571050531714966,0,0.21428571428571427,729,0.0
622,0,1,0,100183.05,0,1,Spain,0,1.4205757303682571,0,0.125,2209,0.0
721,1,2,1,4493.12,0,0,France,1,0.0,2,0.09090909090909091,2916,0.0
614,1,2,1,130610.78,0,1,Spain,1,0.0,0,0.13513513513513514,1296,0.0
634,0,1,1,63340.65,0,0,France,0,1.380027043817141,0,0.08,576,0.0
742,0,2,1,180066.59,0,0,France,1,0.0,2,0.13333333333333333,841,0.0
516,0,1,1,95273.73,1,0,France,1,0.0,0,0.08695652173913043,2025,0.0
718,1,1,1,53511.74,0,0,France,0,1.8231202513644416,1,0.08333333333333333,1225,0.0
636,1,2,1,109685.61,0,0,Germany,0,1.2926583290339633,2,0.25806451612903225,900,141787.31
691,1,1,0,75664.56,1,1,Spain,0,1.717223000794549,0,0.1891891891891892,1296,0.0
698,0,2,1,71972.95,0,0,France,0,2.3088634151661815,2,0.05263157894736842,1369,0.0
712,0,2,1,23702.42,0,1,Spain,0,6.880760244724179,2,0.125,1521,0.0
659,1,2,0,112572.02,0,0,France,1,0.0,0,0.38095238095238093,400,0.0
573,1,2,0,62424.46,0,1,Spain,1,0.0,0,0.17777777777777778,1936,0.0
778,0,3,1,131238.37,1,0,Germany,0,1.1578704621943858,3,0.027777777777777776,1225,151958.19
732,1,2,1,184350.78,0,0,France,1,0.0,2,0.0,2116,0.0
550,1,1,0,13999.64,1,0,Germany,0,8.456821259599561,1,0.11764705882352941,1089,118400.91
790,1,2,1,168152.76,0,1,Spain,1,0.0,0,0.38095238095238093,400,0.0
665,0,4,1,35640.12,1,0,Germany,0,3.263709726293674,0,0.045454545454545456,1849,116322.27
728,0,1,1,120088.17,0,1,Spain,1,0.0,1,0.11363636363636363,1849,0.0
645,0,2,1,74346.11,0,1,Spain,1,0.0,2,0.13333333333333333,841,0.0
647,1,2,1,2955.46,0,0,Germany,0,48.415642356060964,0,0.1935483870967742,900,143138.91
596,1,2,0,146504.35,0,1,Spain,1,0.0,2,0.12121212121212122,1024,0.0
610,1,1,1,149602.54,0,0,France,1,0.0,1,0.21951219512195122,1600,0.0
512,1,1,1,53020.9,0,0,France,0,2.448123699829693,0,0.0,1296,0.0
768,1,1,1,41788.25,1,0,Germany,0,2.5917696536788766,0,0.23684210526315788,1369,108308.11
666,1,1,0,74849.46,0,0,Germany,0,1.471644529639497,1,0.0967741935483871,900,110153.27
700,0,1,1,134417.31,0,0,Germany,0,0.8657859185999288,1,0.12903225806451613,900,116377.48
651,0,2,1,75837.58,0,0,Germany,0,1.5531812436361545,2,0.2631578947368421,1369,117791.06
542,0,2,1,54869.54,0,1,Spain,1,0.0,2,0.07407407407407407,676,0.0
686,0,1,1,35356.46,0,0,France,0,2.9815413776894606,0,0.2222222222222222,1225,0.0
850,0,2,1,122141.13,0,0,Germany,0,0.8123279821630751,2,0.08333333333333333,2209,99219.47
658,0,1,0,119439.66,0,0,Germany,0,0.9990561840498872,1,0.14285714285714285,3025,119327.93
448,0,2,1,81999.53,0,0,France,0,1.0237387490056467,0,0.16216216216216217,1296,0.0
609,1,1,1,120594.85,0,1,Spain,0,0.8282470748371523,1,0.12121212121212122,1024,0.0
704,1,1,1,120770.75,1,0,France,0,1.3698423679378664,0,0.0784313725490196,2500,0.0
698,1,1,0,134790.74,0,0,France,0,1.1581662199775744,0,0.03125,961,0.0
759,1,2,1,100137.7,0,0,France,0,1.1094170385675068,0,0.044444444444444446,1936,0.0
677,0,1,0,158325.87,1,0,France,0,0.7576948246371573,0,0.0,3136,0.0
544,1,2,1,70007.67,0,1,Spain,1,0.0,0,0.17391304347826086,484,0.0
567,1,1,1,88659.07,0,1,Spain,0,1.7272458729166351,0,0.2222222222222222,1225,0.0
490,1,1,0,190889.13,0,1,Spain,0,0.8178059284678573,0,0.14634146341463414,1600,0.0
626,1,2,1,56646.28,0,0,France,0,1.995059603920965,2,0.2,1156,0.0
718,1,2,1,32999.1,0,0,Germany,0,4.0186463071324035,0,0.11363636363636363,1849,132615.73
616,1,1,0,178235.37,1,0,France,0,0.572365673739877,1,0.1111111111111111,1936,0.0
772,0,1,0,25448.31,0,0,France,1,0.0,1,0.25,1225,0.0
561,1,2,1,84871.99,0,0,France,1,0.0,0,0.15151515151515152,1024,0.0
814,1,2,0,157822.54,0,0,France,1,0.0,0,0.16,2401,0.0
651,0,1,0,84383.22,1,0,France,1,0.0,0,0.07017543859649122,3136,0.0
538,0,1,1,119216.46,0,0,Germany,0,0.6742321133162877,0,0.09302325581395349,1764,80380.24
600,0,1,1,82547.01,0,0,France,0,1.3193427679237817,0,0.2222222222222222,676,0.0
654,0,1,1,86764.46,0,0,France,0,1.0472577451903096,1,0.05555555555555555,1225,0.0
622,1,2,1,197372.13,0,0,France,0,0.5056400534358451,0,0.0975609756097561,1600,0.0
682,1,1,0,82872.64,1,0,France,0,2.422060380116042,1,0.3448275862068966,784,0.0
610,0,2,1,129563.86,0,1,Spain,0,1.083348911116795,2,0.2631578947368421,1369,0.0
795,0,1,1,135388.89,0,0,France,0,1.121536031974027,1,0.02702702702702703,1296,0.0
557,0,2,0,4497.55,0,0,France,1,0.0,2,0.07142857142857142,729,0.0
824,1,1,1,67885.37,0,0,Germany,0,1.962565976056755,1,0.16,2401,133231.48
698,1,2,1,111471.55,0,0,France,1,0.0,0,0.25,729,0.0
630,0,2,1,134407.93,0,0,France,0,0.9418941881316963,2,0.21621621621621623,1296,0.0
609,0,1,1,108258.22,1,0,Germany,0,1.0467200853654774,0,0.08333333333333333,5041,113317.1
694,1,2,1,197528.62,0,0,France,1,0.0,0,0.08333333333333333,2209,0.0
681,0,1,1,139761.25,0,0,France,0,0.6666598455591549,1,0.13559322033898305,3364,0.0
721,0,1,1,136119.96,1,1,Spain,1,0.0,0,0.30303030303030304,1024,0.0
563,1,2,1,197812.16,0,0,Germany,0,0.5308408702434155,2,0.15555555555555556,1936,105007.31
654,0,1,1,51972.92,1,1,Spain,1,0.0,1,0.06060606060606061,1024,0.0
659,1,2,1,99341.87,0,1,Spain,1,0.0,0,0.14285714285714285,729,0.0
674,0,1,0,171345.02,1,0,Germany,0,0.7680006223663672,1,0.08888888888888889,1936,131593.85
576,1,1,1,119056.68,1,0,Germany,0,1.0039715203588715,0,0.2,1936,119530.52
566,1,2,1,172601.62,0,0,Germany,0,0.687212048113754,2,0.07272727272727272,2916,118614.6
545,1,2,0,104936.88,0,0,Germany,0,0.9131986466660085,2,0.23684210526315788,1369,95829.13
798,1,2,1,159044.1,0,0,France,1,0.0,2,0.02702702702702703,1296,0.0
757,1,1,1,83263.06,0,0,France,1,0.0,0,0.0,1444,0.0
641,1,2,1,130910.78,0,0,France,0,1.1732384205607778,2,0.11764705882352941,2500,0.0
718,1,1,1,126336.72,0,0,France,1,0.0,0,0.06666666666666667,841,0.0
699,1,1,1,27980.8,1,0,France,0,4.042253178851968,0,0.13846153846153847,4096,0.0
623,0,1,1,47880.71,0,0,France,0,2.726662017709894,1,0.0,1225,0.0
644,1,1,1,73882.49,0,0,France,0,1.2612180339613084,0,0.1951219512195122,1600,0.0
586,1,1,1,162960.05,1,0,France,0,0.9323309465666797,0,0.11864406779661017,3364,0.0
500,1,2,1,68807.47,0,0,Germany,0,1.8238400010928886,2,0.06451612903225806,900,125495.64
583,0,2,1,144039.05,0,0,France,1,0.0,0,0.16279069767441862,1764,0.0
595,0,1,1,151192.18,0,0,Germany,0,0.7840811338183377,1,0.2962962962962963,676,118547.72
670,1,1,0,120225.62,0,1,Spain,0,0.8133989793608105,0,0.022727272727272728,1849,0.0
610,1,3,0,56118.81,1,0,France,1,0.0,0,0.14285714285714285,1681,0.0
814,0,2,0,130853.03,0,1,Spain,1,0.0,2,0.0273972602739726,5184,0.0
660,0,1,1,185156.94,0,0,France,0,0.9029102937740613,1,0.1951219512195122,1600,0.0
580,1,1,0,35671.45,0,0,Germany,0,3.401930341201684,1,0.25,1225,121355.19
850,0,2,1,59568.24,0,0,France,1,0.0,2,0.012195121951219513,6561,0.0
676,1,2,0,139911.58,0,1,Spain,1,0.0,0,0.0,1225,0.0
578,1,1,1,56770.76,0,0,France,0,1.9944153572128114,0,0.10638297872340426,2116,0.0
579,0,1,1,157564.75,0,0,France,0,0.7513863260258019,1,0.029411764705882353,1089,0.0
711,0,1,0,131473.31,0,0,Germany,0,1.1048739483782042,1,0.1509433962264151,2704,145262.54
692,1,1,0,90424.09,0,0,France,0,1.8081835472875947,0,0.14634146341463414,1600,0.0
760,0,2,0,156660.21,0,1,Spain,0,0.7539471959906349,2,0.029411764705882353,1089,0.0
630,0,3,0,88372.69,1,0,Germany,0,1.2271664790731267,0,0.0,2601,108449.23
808,1,2,1,46200.71,0,0,France,1,0.0,2,0.030303030303030304,1024,0.0
611,0,1,1,160548.12,0,0,Germany,0,0.6433829098533832,0,0.2702702702702703,1296,103294.56
697,0,1,1,1262.83,1,0,France,1,0.0,0,0.023255813953488372,1764,0.0
655,0,1,1,188639.28,0,0,France,1,0.0,1,0.15384615384615385,1444,0.0
601,1,2,1,14665.28,0,1,Spain,1,0.0,0,0.20689655172413793,784,0.0
755,1,1,1,156868.21,0,0,France,0,0.7644528840299508,0,0.046511627906976744,1764,0.0
553,1,1,1,30461.55,0,0,France,1,0.0,0,0.02631578947368421,1369,0.0
723,1,2,1,123885.88,0,0,France,1,0.0,2,0.13793103448275862,784,0.0
507,0,2,1,60688.38,0,1,Spain,1,0.0,2,0.11428571428571428,1156,0.0
777,1,2,1,21785.91,0,0,France,1,0.0,0,0.022727272727272728,1849,0.0
566,1,1,0,188135.69,0,0,France,1,0.0,0,0.08571428571428572,1156,0.0
732,1,2,1,154364.66,0,0,France,1,0.0,0,0.25925925925925924,676,0.0
697,0,2,1,61312.15,0,0,France,1,0.0,0,0.23255813953488372,1764,0.0
555,1,1,1,47454.93,0,0,France,0,2.7129178587375695,1,0.13333333333333333,841,0.0
584,0,2,0,121102.9,0,0,Germany,0,1.1372659344579323,2,0.14285714285714285,3844,137727.34
705,0,1,1,137419.87,1,0,Germany,0,0.7766766430746654,0,0.2222222222222222,1936,106731.58
688,0,1,1,157664.02,0,0,France,0,0.7835866827023522,1,0.1794871794871795,1444,0.0
626,0,2,1,148689.65,0,0,France,0,0.9009911517637457,0,0.05263157894736842,1369,0.0
636,1,1,1,39789.62,0,1,Spain,0,3.180010766356493,1,0.11688311688311688,5776,0.0
719,0,1,1,165162.4,0,1,Spain,1,0.0,1,0.2222222222222222,1225,0.0
706,1,2,0,137674.55,1,1,Spain,0,0.636348865139816,0,0.1935483870967742,900,0.0
731,1,2,1,101371.72,0,1,Spain,1,0.0,0,0.07142857142857142,1681,0.0
738,1,3,1,65066.48,1,1,Spain,1,0.0,3,0.06,2401,0.0
426,1,2,1,107876.91,0,0,France,1,0.0,0,0.2571428571428571,1156,0.0
622,0,2,1,111180.3,1,1,Spain,0,0.9800209207843406,0,0.0,1296,0.0
701,0,2,1,115650.63,0,1,Spain,1,0.0,0,0.06451612903225806,900,0.0
512,1,1,1,165035.17,0,0,France,0,0.8783123723726743,1,0.11538461538461539,2601,0.0
635,1,2,1,193746.55,0,0,France,0,0.5344319450749184,0,0.09523809523809523,1681,0.0
685,1,1,1,58458.26,0,0,France,1,0.0,0,0.17647058823529413,1089,0.0
609,1,2,0,52332.85,0,0,France,1,0.0,2,0.12962962962962962,2809,0.0
598,1,1,1,75959.1,1,0,Germany,0,1.3360590625868052,1,0.02564102564102564,1444,101487.18
708,1,1,1,123.07,1,0,France,0,849.1642621100991,0,0.18867924528301888,2704,0.0
574,1,1,1,167066.95,1,1,Spain,0,0.46668137126241144,0,0.10810810810810811,1296,0.0
629,1,4,0,117572.59,1,0,France,1,0.0,0,0.1111111111111111,1936,0.0
422,0,2,1,7166.71,0,1,Spain,1,0.0,2,0.07272727272727272,2916,0.0
656,1,1,1,137173.39,0,1,Spain,0,0.8751471028958101,1,0.27586206896551724,784,0.0
697,1,3,1,116442.42,1,0,France,0,1.5068678848491397,0,0.21212121212121213,1024,0.0
718,1,3,1,32421.32,1,0,France,0,2.45125271726391,3,0.1509433962264151,2704,0.0
586,1,2,0,104665.79,0,0,Germany,0,1.602568398247429,2,0.21052631578947367,1369,167735.69
481,0,2,1,44215.86,0,1,Spain,1,0.0,0,0.21052631578947367,1369,0.0
749,0,1,1,20164.47,0,0,France,0,3.6887798796655864,0,0.029411764705882353,1089,0.0
561,1,1,1,26691.31,0,0,Germany,0,3.5498613645652997,1,0.1,2401,94754.0
676,1,1,0,107955.67,0,1,Spain,1,0.0,1,0.14285714285714285,729,0.0
615,1,1,1,150048.37,0,0,Germany,0,0.5792817390702807,1,0.06818181818181818,1849,86920.86
582,0,2,1,192255.15,0,0,France,0,0.6869870222617066,0,0.025,1521,0.0
601,1,1,0,173245.68,0,0,France,0,0.7379527272903585,0,0.24390243902439024,1600,0.0
708,1,1,0,121457.88,1,0,France,1,0.0,1,0.08571428571428572,1156,0.0
708,1,2,1,104804.74,0,0,Germany,0,1.685998877542394,2,0.20930232558139536,1764,176702.36
797,0,1,0,69767.14,0,0,Germany,0,1.1976179958359217,0,0.29411764705882354,1089,83555.58
682,1,2,1,178373.43,0,0,France,1,0.0,0,0.2962962962962963,676,0.0
694,0,2,0,99924.04,0,1,Spain,1,0.0,0,0.225,1521,0.0
490,0,1,1,49594.19,1,0,France,1,0.0,1,0.024390243902439025,1600,0.0
828,1,1,1,186071.14,0,1,Spain,1,0.0,1,0.23255813953488372,1764,0.0
594,0,1,1,77511.45,0,1,Spain,0,1.249584421599369,0,0.1794871794871795,1444,0.0
579,1,2,1,54816.57,0,1,Spain,1,0.0,2,0.029411764705882353,1089,0.0
723,0,2,0,61290.99,0,0,France,1,0.0,2,0.0,1225,0.0
619,0,3,1,191821.35,1,0,Germany,0,0.6922865870426466,3,0.18604651162790697,1764,132796.04
794,0,1,0,156768.45,0,1,Spain,0,0.9885251239957785,1,0.03225806451612903,900,0.0
674,1,1,1,73731.32,0,0,Germany,0,1.2057427461932568,0,0.06666666666666667,1936,88902.21
418,1,1,1,122190.22,0,0,France,0,0.808068861248787,0,0.2413793103448276,784,0.0
502,1,2,1,123509.01,0,0,France,1,0.0,2,0.23529411764705882,1089,0.0
678,0,1,1,8199.5,0,0,France,1,0.0,0,0.11764705882352941,2500,0.0
599,1,2,1,14113.11,0,0,Germany,0,9.738926506878578,2,0.24390243902439024,1600,137456.28
736,1,2,0,51705.01,0,0,France,1,0.0,0,0.13333333333333333,841,0.0
430,0,1,1,161937.62,1,0,France,0,0.45657434897246874,0,0.11475409836065574,3600,0.0
537,0,1,1,120892.96,1,0,France,0,1.312067534225862,0,0.15217391304347827,2025,0.0
683,1,1,1,65035.02,0,1,Spain,0,1.741453428423203,1,0.03225806451612903,900,0.0
828,1,1,0,164257.37,0,0,France,1,0.0,1,0.28125,961,0.0
691,0,1,1,51987.99,0,0,France,0,2.2415597994883147,0,0.3,841,0.0
608,0,2,1,10899.63,1,1,Spain,1,0.0,0,0.13793103448275862,784,0.0
691,0,1,1,177355.8,1,0,France,0,0.5698720883552252,0,0.09836065573770492,3600,0.0
718,1,2,0,63889.1,0,1,Spain,1,0.0,2,0.15,1521,0.0
680,0,3,1,176433.6,0,0,Germany,0,0.7216921170790763,3,0.09375,961,127331.46
838,0,2,1,81313.51,0,1,Spain,1,0.0,0,0.11904761904761904,1681,0.0
695,0,2,0,13998.88,0,1,Spain,1,0.0,2,0.15625,961,0.0
681,1,1,1,5771.56,0,0,France,0,18.357439333675178,0,0.0,2116,0.0
762,1,1,1,42693.65,0,0,France,0,2.8000571500176252,1,0.13513513513513514,1296,0.0
751,1,2,0,90839.61,0,1,Spain,1,0.0,0,0.1794871794871795,1444,0.0
678,1,1,1,54144.01,0,1,Spain,0,2.561051886406522,1,0.1724137931034483,784,0.0
634,0,2,1,184312.88,0,0,France,0,0.2798622653920584,2,0.18421052631578946,1369,0.0
749,1,2,1,20306.79,0,0,France,1,0.0,0,0.18421052631578946,1369,0.0
590,1,1,1,128256.18,0,1,Spain,0,1.3247049404953393,1,0.15789473684210525,1369,0.0
610,0,2,1,182720.07,0,0,France,0,0.4775716341853733,0,0.14285714285714285,729,0.0
